Program,ParentProject,Project,StationName,StationCode,SampleDate,CollectionTime,LocationCode,CollectionDepth,UnitCollectionDepth,SampleTypeCode,CollectionReplicate,ResultsReplicate,LabBatch,LabSampleID,MatrixName,MethodName,Analyte,Unit,Result,Observation,MDL,RL,ResultQualCode,QACode,BatchVerification,ComplianceCode,SampleComments,CollectionComments,ResultsComments,BatchComments,EventCode,ProtocolCode,SampleAgency,GroupSamples,CollectionMethodName,TargetLatitude,TargetLongitude,CollectionDeviceDescription,CalibrationDate,PositionWaterColumn,PrepPreservationName,PrepPreservationDate,DigestExtractMethod,DigestExtractDate,AnalysisDate,DilutionFactor,ExpectedValue,LabAgency,SubmittingAgency,SubmissionCode,OccupationMethod,StartingBank,DistanceFromBank,UnitDistanceFromBank,StreamWidth,UnitStreamWidth,StationWaterDepth,UnitStationWaterDepth,HydroMod,HydroModLoc,LocationDetailWQComments,ChannelWidth,UpstreamLength,DownStreamLength,TotalReach,LocationDetailBAComments,SampleID,DW_AnalyteName,Datum,DataQuality,DataQualityIndicator,ResultDisplay,DisplayText,Censored,AnalyteDisplay,AnalyteGroup1,AnalyteGroup2,AnalyteGroup3,MatrixDisplay,Region
Surface Water Ambient Monitoring Program,SWAMP RWB3 CCAMP Coastal Confluences,CCAMP Coastal Confluences,Atascadero Creek at Ward Drive,315ATA,4/16/2009 0:00,1899-12-30 11:11:00,Not Recorded,0.1,m,Grab,1,1,CCAMP_Calc_Sums,,samplewater,CCAMP_SOP_Calculation_Summed_Analytes,"Nitrogen, Total, Total",mg/L,1.627,,0.1021,0.45,=,,NR,NR,,water color-yellow. Water clarity-clear. Hand sampled mid channel.,CCAMP_Sum_=_DNQ,none,WQ,CCAMP_Field_2009,RWQCB3,,Water_Grab,34.42345198,-119.819287,,,Not Recorded,,1/1/1950 0:00,,1/1/1950 0:00,4/17/2009 0:00,1,-88.0,RWQCB3,RWQCB3,NR,,,,,,,,,,,,,,,,,0905023-07,"Nitrogen, Total",NAD83,Unknown data quality,BatchVerification:NR,1.63,,,"Nitrogen, Total, Total",Inorganic,Nutrient,,samplewater,3
Surface Water Ambient Monitoring Program,SWAMP RWB3 CCAMP Coastal Confluences,CCAMP Coastal Confluences,Atascadero Creek at Ward Drive,315ATA,8/18/2009 0:00,1899-12-30 13:55:00,Not Recorded,0.1,m,Grab,1,1,CCAMP_Calc_Sums,,samplewater,CCAMP_SOP_Calculation_Summed_Analytes,"Nitrogen, Total, Total",mg/L,1.5095,,0.0501,0.25,=,,NR,NR,,"water color-yellow. water clarity-cloudy. Hand sampled  mid channel. Suspended solids! Site odor-salt. Hydrolab stored conductivity as 11154, but recorded it as 11220a.way out of calibration range!",CCAMP_Sum_=_DNQ,none,WQ,CCAMP_Field_2009,RWQCB3,,Water_Grab,34.42345198,-119.819287,,,Not Recorded,,1/1/1950 0:00,,1/1/1950 0:00,8/18/2009 0:00,1,-88.0,RWQCB3,RWQCB3,NR,,,,,,,,,,,,,,,,,0910830-07,"Nitrogen, Total",NAD83,Unknown data quality,BatchVerification:NR,1.51,,,"Nitrogen, Total, Total",Inorganic,Nutrient,,samplewater,3
Surface Water Ambient Monitoring Program,SWAMP RWB3 CCAMP Coastal Confluences,CCAMP Coastal Confluences,Atascadero Creek at Ward Drive,315ATA,2/16/2010 0:00,1899-12-30 12:43:00,Not Recorded,0.1,m,Grab,1,1,CCAMP_Calc_Sums,,samplewater,CCAMP_SOP_Calculation_Summed_Analytes,"Nitrogen, Total, Total",mg/L,1.566,,0.0901,0.35,=,,NR,NR,,,CCAMP_Sum_=_DNQ,none,WQ,CCAMP_Field_2009,RWQCB3,,Water_Grab,34.42345198,-119.819287,,,Not Recorded,,1/1/1950 0:00,,1/1/1950 0:00,2/17/2010 0:00,1,-88.0,RWQCB3,RWQCB3,NR,,,,,,,,,,,,,,,,,1002199-07,"Nitrogen, Total",NAD83,Unknown data quality,BatchVerification:NR,1.57,,,"Nitrogen, Total, Total",Inorganic,Nutrient,,samplewater,3
Surface Water Ambient Monitoring Program,SWAMP RWB3 CCAMP Coastal Confluences,CCAMP Coastal Confluences,Atascadero Creek at Ward Drive,315ATA,4/19/2010 0:00,1899-12-30 12:39:00,Not Recorded,0.1,m,Grab,1,1,CCAMP_Calc_Sums,,samplewater,CCAMP_SOP_Calculation_Summed_Analytes,"Nitrogen, Total, Total",mg/L,1.758,,0.0781,0.35,=,,NR,NR,,,CCAMP_Sum_=_DNQ,none,WQ,CCAMP_Field_2009,RWQCB3,,Water_Grab,34.42345198,-119.819287,,,Not Recorded,,1/1/1950 0:00,,1/1/1950 0:00,4/20/2010 0:00,1,-88.0,RWQCB3,RWQCB3,NR,,,,,,,,,,,,,,,,,1005339-07,"Nitrogen, Total",NAD83,Unknown data quality,BatchVerification:NR,1.76,,,"Nitrogen, Total, Total",Inorganic,Nutrient,,samplewater,3
Surface Water Ambient Monitoring Program,SWAMP RWB3 CCAMP Coastal Confluences,CCAMP Coastal Confluences,Atascadero Creek at Ward Drive,315ATA,10/12/2010 0:00,1899-12-30 11:24:00,Midchannel,0.1,m,Grab,1,1,CCAMP_Calc_Sums,,samplewater,CCAMP_SOP_Calculation_Summed_Analytes,"Nitrogen, Total, Total",mg/L,2.769,,0.1621,0.65,=,,NR,NR,,"water color-yellow. Water clarity-clear. Hand sampled mid channel.  Hydrolab stored chlor a as non-detect (-0.05), but recorded it as 0 in the field",CCAMP_Sum_=,none,WQ,CCAMP_Field_2009,RWQCB3,,Water_Grab,34.42345198,-119.819287,,,Not Recorded,,1/1/1950 0:00,,1/1/1950 0:00,10/13/2010 0:00,-88,-88.0,RWQCB3,RWQCB3,NR,,,,,,,,,,,,,,,,,1014304-07,"Nitrogen, Total",NAD83,Unknown data quality,BatchVerification:NR,2.77,,,"Nitrogen, Total, Total",Inorganic,Nutrient,,samplewater,3
Surface Water Ambient Monitoring Program,SWAMP RWB3 CCAMP Coastal Confluences,CCAMP Coastal Confluences,Big Creek at Highway 1,308BGC,3/22/2007 0:00,1899-12-30 12:49:00,Not Recorded,0.1,m,Grab,1,1,CCAMP_Calc_Sums,,samplewater,CCAMP_SOP_Calculation_Summed_Analytes,"Nitrogen, Total, Total",mg/L,,,0.1,0.2,ND,,NR,NR,,,CCAMP_Sum_ND,none,WQ,CCAMP_Field_2006,RWQCB3,,Water_Grab,36.07090898,-121.598071,,,Not Recorded,,1/1/1950 0:00,,1/1/1950 0:00,3/23/2007 0:00,1,-88.0,RWQCB3,RWQCB3,NR,,,,,,,,,,,,,,,,,0703443-04,"Nitrogen, Total",NAD83,Unknown data quality,BatchVerification:NR,0.05,ND result displayed as 1/2 the MDL,True,"Nitrogen, Total, Total",Inorganic,Nutrient,,samplewater,3
Surface Water Ambient Monitoring Program,SWAMP RWB3 CCAMP Coastal Confluences,CCAMP Coastal Confluences,Big Creek at Highway 1,308BGC,3/18/2008 0:00,1899-12-30 10:46:00,Not Recorded,0.1,m,Grab,1,1,CCAMP_Calc_Sums,,samplewater,CCAMP_SOP_Calculation_Summed_Analytes,"Nitrogen, Total, Total",mg/L,,,0.1,0.2,ND,,NR,NR,,,CCAMP_Sum_ND,none,WQ,CCAMP_Field_2006,RWQCB3,,Water_Grab,36.07090898,-121.598071,,,Not Recorded,,1/1/1950 0:00,,1/1/1950 0:00,3/19/2008 0:00,1,-88.0,RWQCB3,RWQCB3,NR,,,,,,,,,,,,,,,,,0803586-04,"Nitrogen, Total",NAD83,Unknown data quality,BatchVerification:NR,0.05,ND result displayed as 1/2 the MDL,True,"Nitrogen, Total, Total",Inorganic,Nutrient,,samplewater,3
Surface Water Ambient Monitoring Program,SWAMP RWB3 CCAMP Coastal Confluences,CCAMP Coastal Confluences,Big Creek at Highway 1,308BGC,4/15/2008 0:00,1899-12-30 11:43:00,Not Recorded,0.1,m,Grab,1,1,CCAMP_Calc_Sums,,samplewater,CCAMP_SOP_Calculation_Summed_Analytes,"Nitrogen, Total, Total",mg/L,,,0.1,0.2,ND,,NR,NR,,,CCAMP_Sum_ND,none,WQ,CCAMP_Field_2006,RWQCB3,,Water_Grab,36.07090898,-121.598071,,,Not Recorded,,1/1/1950 0:00,,1/1/1950 0:00,4/16/2008 0:00,1,-88.0,RWQCB3,RWQCB3,NR,,,,,,,,,,,,,,,,,0804878-04,"Nitrogen, Total",NAD83,Unknown data quality,BatchVerification:NR,0.05,ND result displayed as 1/2 the MDL,True,"Nitrogen, Total, Total",Inorganic,Nutrient,,samplewater,3
Surface Water Ambient Monitoring Program,SWAMP RWB3 CCAMP Coastal Confluences,CCAMP Coastal Confluences,Big Creek at Highway 1,308BGC,7/15/2008 0:00,1899-12-30 11:22:00,Not Recorded,0.1,m,Grab,1,1,CCAMP_Calc_Sums,,samplewater,CCAMP_SOP_Calculation_Summed_Analytes,"Nitrogen, Total, Total",mg/L,,,0.1,0.2,ND,,NR,NR,,,CCAMP_Sum_ND,none,WQ,CCAMP_Field_2006,RWQCB3,,Water_Grab,36.07090898,-121.598071,,,Not Recorded,,1/1/1950 0:00,,1/1/1950 0:00,7/16/2008 0:00,1,-88.0,RWQCB3,RWQCB3,NR,,,,,,,,,,,,,,,,,0809139-03,"Nitrogen, Total",NAD83,Unknown data quality,BatchVerification:NR,0.05,ND result displayed as 1/2 the MDL,True,"Nitrogen, Total, Total",Inorganic,Nutrient,,samplewater,3
Surface Water Ambient Monitoring Program,SWAMP RWB3 CCAMP Coastal Confluences,CCAMP Coastal Confluences,Big Creek at Highway 1,308BGC,9/18/2008 0:00,1899-12-30 11:39:00,Not Recorded,0.1,m,Grab,1,1,CCAMP_Calc_Sums,,samplewater,CCAMP_SOP_Calculation_Summed_Analytes,"Nitrogen, Total, Total",mg/L,0.073,,0.042,0.2,DNQ,,NR,NR,,"water color-colorless. Water clarity-clear. Hand sampled mid channel. Chlor a stored as a non-detect, but recorded it as 0 in the field.",CCAMP_Sum_=_ND_DNQ,none,WQ,CCAMP_Field_2006,RWQCB3,,Water_Grab,36.07090898,-121.598071,,,Not Recorded,,1/1/1950 0:00,,1/1/1950 0:00,9/19/2008 0:00,1,-88.0,RWQCB3,RWQCB3,NR,,,,,,,,,,,,,,,,,0812383-03,"Nitrogen, Total",NAD83,Unknown data quality,BatchVerification:NR,0.07,DNQ result displayed as the reported value,,"Nitrogen, Total, Total",Inorganic,Nutrient,,samplewater,3
Surface Water Ambient Monitoring Program,SWAMP RWB3 CCAMP Coastal Confluences,CCAMP Coastal Confluences,Big Creek at Highway 1,308BGC,4/8/2009 0:00,1899-12-30 14:47:00,Not Recorded,0.1,m,Grab,1,1,CCAMP_Calc_Sums,,samplewater,CCAMP_SOP_Calculation_Summed_Analytes,"Nitrogen, Total, Total",mg/L,0.031,,0.026,0.1,DNQ,,NR,NR,,water color-colorless. Water clarity-clear. Hand sampled mid channel.,CCAMP_Sum_=_ND_DNQ,none,WQ,CCAMP_Field_2009,RWQCB3,,Water_Grab,36.07090898,-121.598071,,,Not Recorded,,1/1/1950 0:00,,1/1/1950 0:00,4/9/2009 0:00,1,-88.0,RWQCB3,RWQCB3,NR,,,,,,,,,,,,,,,,,0904607-06,"Nitrogen, Total",NAD83,Unknown data quality,BatchVerification:NR,0.03,DNQ result displayed as the reported value,,"Nitrogen, Total, Total",Inorganic,Nutrient,,samplewater,3
Surface Water Ambient Monitoring Program,SWAMP RWB3 CCAMP Coastal Confluences,CCAMP Coastal Confluences,Big Creek at Highway 1,308BGC,11/2/2011 0:00,1899-12-30 13:57:00,Midchannel,0.1,m,Grab,1,1,CCAMP_Calc_Sums,,samplewater,CCAMP_SOP_Calculation_Summed_Analytes,"Nitrogen, Total, Total",mg/L,0.029,,0.021,0.1,DNQ,,NR,NR,,,CCAMP_Sum_=_ND_DNQ,none,WQ,CCAMP_Field_2009,RWQCB3,,Water_Grab,36.07090898,-121.598071,,,Not Recorded,,1/1/1950 0:00,,1/1/1950 0:00,11/3/2011 1:00,1,-88.0,RWQCB3,RWQCB3,NR,,,,,,,,,,,,,,,,,1118079-08,"Nitrogen, Total",NAD83,Unknown data quality,BatchVerification:NR,0.03,DNQ result displayed as the reported value,,"Nitrogen, Total, Total",Inorganic,Nutrient,,samplewater,3
Surface Water Ambient Monitoring Program,SWAMP RWB3 CCAMP Coastal Confluences,CCAMP Coastal Confluences,Big Creek at Highway 1,308BGC,5/9/2012 0:00,1899-12-30 11:17:00,Midchannel,0.1,m,Grab,1,1,CCAMP_Calc_Sums,,samplewater,CCAMP_SOP_Calculation_Summed_Analytes,"Nitrogen, Total, Total",mg/L,,,0.056,0.2,ND,,NR,NR,,,CCAMP_Sum_ND,none,WQ,CCAMP_Field_2009,RWQCB3,,Water_Grab,36.07090898,-121.598071,,,Not Recorded,,1/1/1950 0:00,,1/1/1950 0:00,5/10/2012 1:00,-88,-88.0,RWQCB3,RWQCB3,NR,,,,,,,,,,,,,,,,,1208556-05,"Nitrogen, Total",NAD83,Unknown data quality,BatchVerification:NR,0.03,ND result displayed as 1/2 the MDL,True,"Nitrogen, Total, Total",Inorganic,Nutrient,,samplewater,3
Surface Water Ambient Monitoring Program,SWAMP RWB3 CCAMP Coastal Confluences,CCAMP Coastal Confluences,Big Sur River at Andrew Molera foot bridge,308BSR,11/13/2001 0:00,1899-12-30 12:33:00,Not Recorded,0.1,m,Grab,1,1,CCAMP_Calc_Sums,,samplewater,CCAMP_SOP_Calculation_Summed_Analytes,"Nitrogen, Total, Total",mg/L,0.465,,0.13,0.32,=,,NR,NR,,,CCAMP_Sum_=_DNQ,none,WQ,CCAMP_Field_1997,RWQCB3,,Water_Grab,36.28659298,-121.843048,,,Not Recorded,,1/1/1950 0:00,,1/1/1950 0:00,1/1/1950 0:00,1,-88.0,RWQCB3,RWQCB3,NR,,,,,,,,,,,,,,,,,308BSR_2001_11_13,"Nitrogen, Total",NAD83,Unknown data quality,BatchVerification:NR,0.47,,,"Nitrogen, Total, Total",Inorganic,Nutrient,,samplewater,3
Surface Water Ambient Monitoring Program,SWAMP RWB3 CCAMP Coastal Confluences,CCAMP Coastal Confluences,Big Sur River at Andrew Molera foot bridge,308BSR,11/22/2005 0:00,1899-12-30 10:52:00,Not Recorded,0.1,m,Grab,1,1,CCAMP_Calc_Sums,,samplewater,CCAMP_SOP_Calculation_Summed_Analytes,"Nitrogen, Total, Total",mg/L,,,0.2,0.4,ND,,NR,NR,,,CCAMP_Sum_ND,none,WQ,CCAMP_Field_2002,RWQCB3,,Water_Grab,36.28659298,-121.843048,,,Not Recorded,,1/1/1950 0:00,,1/1/1950 0:00,11/23/2005 0:00,1,-88.0,RWQCB3,RWQCB3,NR,,,,,,,,,,,,,,,,,0511651-02,"Nitrogen, Total",NAD83,Unknown data quality,BatchVerification:NR,0.1,ND result displayed as 1/2 the MDL,True,"Nitrogen, Total, Total",Inorganic,Nutrient,,samplewater,3
Surface Water Ambient Monitoring Program,SWAMP RWB3 CCAMP Coastal Confluences,CCAMP Coastal Confluences,Big Sur River at Andrew Molera foot bridge,308BSR,4/19/2006 0:00,1899-12-30 10:47:00,Not Recorded,0.1,m,Grab,1,1,CCAMP_Calc_Sums,,samplewater,CCAMP_SOP_Calculation_Summed_Analytes,"Nitrogen, Total, Total",mg/L,,,0.1,0.2,ND,,NR,NR,,,CCAMP_Sum_ND,none,WQ,CCAMP_Field_2006,RWQCB3,,Water_Grab,36.28659298,-121.843048,,,Not Recorded,,1/1/1950 0:00,,1/1/1950 0:00,4/20/2006 0:00,1,-88.0,RWQCB3,RWQCB3,NR,,,,,,,,,,,,,,,,,0603838-03,"Nitrogen, Total",NAD83,Unknown data quality,BatchVerification:NR,0.05,ND result displayed as 1/2 the MDL,True,"Nitrogen, Total, Total",Inorganic,Nutrient,,samplewater,3
Surface Water Ambient Monitoring Program,SWAMP RWB3 CCAMP Coastal Confluences,CCAMP Coastal Confluences,Big Sur River at Andrew Molera foot bridge,308BSR,7/6/2006 0:00,1899-12-30 11:28:00,Not Recorded,0.1,m,Grab,1,1,CCAMP_Calc_Sums,,samplewater,CCAMP_SOP_Calculation_Summed_Analytes,"Nitrogen, Total, Total",mg/L,,,0.1,0.2,ND,,NR,NR,,,CCAMP_Sum_ND,none,WQ,CCAMP_Field_2006,RWQCB3,,Water_Grab,36.28659298,-121.843048,,,Not Recorded,,1/1/1950 0:00,,1/1/1950 0:00,7/7/2006 0:00,1,-88.0,RWQCB3,RWQCB3,NR,,,,,,,,,,,,,,,,,0606685-03,"Nitrogen, Total",NAD83,Unknown data quality,BatchVerification:NR,0.05,ND result displayed as 1/2 the MDL,True,"Nitrogen, Total, Total",Inorganic,Nutrient,,samplewater,3
Surface Water Ambient Monitoring Program,SWAMP RWB3 CCAMP Coastal Confluences,CCAMP Coastal Confluences,Big Sur River at Andrew Molera foot bridge,308BSR,11/14/2006 0:00,1899-12-30 09:29:00,Not Recorded,0.1,m,Grab,1,1,CCAMP_Calc_Sums,,samplewater,CCAMP_SOP_Calculation_Summed_Analytes,"Nitrogen, Total, Total",mg/L,,,0.1,0.2,ND,,NR,NR,,,CCAMP_Sum_ND,none,WQ,CCAMP_Field_2006,RWQCB3,,Water_Grab,36.28659298,-121.843048,,,Not Recorded,,1/1/1950 0:00,,1/1/1950 0:00,11/14/2006 0:00,1,-88.0,RWQCB3,RWQCB3,NR,,,,,,,,,,,,,,,,,0611991-02,"Nitrogen, Total",NAD83,Unknown data quality,BatchVerification:NR,0.05,ND result displayed as 1/2 the MDL,True,"Nitrogen, Total, Total",Inorganic,Nutrient,,samplewater,3
Surface Water Ambient Monitoring Program,SWAMP RWB3 CCAMP Coastal Confluences,CCAMP Coastal Confluences,Big Sur River at Andrew Molera foot bridge,308BSR,12/19/2006 0:00,1899-12-30 09:32:00,Not Recorded,0.1,m,Grab,1,1,CCAMP_Calc_Sums,,samplewater,CCAMP_SOP_Calculation_Summed_Analytes,"Nitrogen, Total, Total",mg/L,,,0.1,0.2,ND,,NR,NR,,,CCAMP_Sum_ND,none,WQ,CCAMP_Field_2006,RWQCB3,,Water_Grab,36.28659298,-121.843048,,,Not Recorded,,1/1/1950 0:00,,1/1/1950 0:00,12/20/2006 0:00,1,-88.0,RWQCB3,RWQCB3,NR,,,,,,,,,,,,,,,,,0613297-02,"Nitrogen, Total",NAD83,Unknown data quality,BatchVerification:NR,0.05,ND result displayed as 1/2 the MDL,True,"Nitrogen, Total, Total",Inorganic,Nutrient,,samplewater,3
Surface Water Ambient Monitoring Program,SWAMP RWB3 CCAMP Coastal Confluences,CCAMP Coastal Confluences,Big Sur River at Andrew Molera foot bridge,308BSR,4/18/2007 0:00,1899-12-30 10:15:00,Not Recorded,0.1,m,Grab,1,1,CCAMP_Calc_Sums,,samplewater,CCAMP_SOP_Calculation_Summed_Analytes,"Nitrogen, Total, Total",mg/L,,,0.1,0.2,ND,,NR,NR,,water color-colorless. Water clarity-clear. Hand sampled mid channel.,CCAMP_Sum_ND,none,WQ,CCAMP_Field_2006,RWQCB3,,Water_Grab,36.28659298,-121.843048,,,Not Recorded,,1/1/1950 0:00,,1/1/1950 0:00,4/20/2007 0:00,1,-88.0,RWQCB3,RWQCB3,NR,,,,,,,,,,,,,,,,,0704539-03,"Nitrogen, Total",NAD83,Unknown data quality,BatchVerification:NR,0.05,ND result displayed as 1/2 the MDL,True,"Nitrogen, Total, Total",Inorganic,Nutrient,,samplewater,3
Surface Water Ambient Monitoring Program,SWAMP RWB3 CCAMP Coastal Confluences,CCAMP Coastal Confluences,Big Sur River at Andrew Molera foot bridge,308BSR,4/8/2009 0:00,1899-12-30 13:23:00,Not Recorded,0.1,m,Grab,1,1,CCAMP_Calc_Sums,,samplewater,CCAMP_SOP_Calculation_Summed_Analytes,"Nitrogen, Total, Total",mg/L,3.54,,0.126,0.6,=,,NR,NR,,water color-brown;Water clarity-murky.Hand sampled midchannel. Site and water odor- ash. Suspended solids in sample-burnt debris and sediment.Sediment deposition on banks. Plume of brown in ocean at the mouth of the river(seen from highway). Hydrolab st,CCAMP_Sum_=,none,WQ,CCAMP_Field_2009,RWQCB3,,Water_Grab,36.28659298,-121.843048,,,Not Recorded,,1/1/1950 0:00,,1/1/1950 0:00,4/9/2009 0:00,1,-88.0,RWQCB3,RWQCB3,NR,,,,,,,,,,,,,,,,,0904607-04,"Nitrogen, Total",NAD83,Unknown data quality,BatchVerification:NR,3.54,,,"Nitrogen, Total, Total",Inorganic,Nutrient,,samplewater,3
Surface Water Ambient Monitoring Program,SWAMP RWB3 CCAMP Coastal Confluences,CCAMP Coastal Confluences,Big Sur River at Andrew Molera foot bridge,308BSR,10/20/2009 0:00,1899-12-30 12:40:00,Not Recorded,0.1,m,Grab,1,1,CCAMP_Calc_Sums,,samplewater,CCAMP_SOP_Calculation_Summed_Analytes,"Nitrogen, Total, Total",mg/L,0.6,,0.082,0.3,=,,NR,NR,,,CCAMP_Sum_=,none,WQ,CCAMP_Field_2009,RWQCB3,,Water_Grab,36.28659298,-121.843048,,,Not Recorded,,1/1/1950 0:00,,1/1/1950 0:00,10/21/2009 0:00,1,-88.0,RWQCB3,RWQCB3,NR,,,,,,,,,,,,,,,,,0914057-04,"Nitrogen, Total",NAD83,Unknown data quality,BatchVerification:NR,0.6,,,"Nitrogen, Total, Total",Inorganic,Nutrient,,samplewater,3
Surface Water Ambient Monitoring Program,SWAMP RWB3 CCAMP Coastal Confluences,CCAMP Coastal Confluences,Big Sur River at Andrew Molera foot bridge,308BSR,1/13/2010 0:00,1899-12-30 10:22:00,Not Recorded,0.1,m,Grab,1,1,CCAMP_Calc_Sums,,samplewater,CCAMP_SOP_Calculation_Summed_Analytes,"Nitrogen, Total, Total",mg/L,0.62,,0.082,0.3,=,,NR,NR,,,CCAMP_Sum_=,none,WQ,CCAMP_Field_2009,RWQCB3,,Water_Grab,36.28659298,-121.843048,,,Not Recorded,,1/1/1950 0:00,,1/1/1950 0:00,1/14/2010 0:00,1,-88.0,RWQCB3,RWQCB3,NR,,,,,,,,,,,,,,,,,1000586-03,"Nitrogen, Total",NAD83,Unknown data quality,BatchVerification:NR,0.62,,,"Nitrogen, Total, Total",Inorganic,Nutrient,,samplewater,3
Surface Water Ambient Monitoring Program,SWAMP RWB3 CCAMP Coastal Confluences,CCAMP Coastal Confluences,Big Sur River at Andrew Molera foot bridge,308BSR,2/9/2010 0:00,1899-12-30 10:02:00,Not Recorded,0.1,m,Grab,1,1,CCAMP_Calc_Sums,,samplewater,CCAMP_SOP_Calculation_Summed_Analytes,"Nitrogen, Total, Total",mg/L,0.269,,0.082,0.3,DNQ,,NR,NR,,,CCAMP_Sum_=_DNQ,none,WQ,CCAMP_Field_2009,RWQCB3,,Water_Grab,36.28659298,-121.843048,,,Not Recorded,,1/1/1950 0:00,,1/1/1950 0:00,2/9/2010 0:00,1,-88.0,RWQCB3,RWQCB3,NR,,,,,,,,,,,,,,,,,1001849-03,"Nitrogen, Total",NAD83,Unknown data quality,BatchVerification:NR,0.27,DNQ result displayed as the reported value,,"Nitrogen, Total, Total",Inorganic,Nutrient,,samplewater,3
Surface Water Ambient Monitoring Program,SWAMP RWB3 CCAMP Coastal Confluences,CCAMP Coastal Confluences,Big Sur River at Andrew Molera foot bridge,308BSR,7/14/2010 0:00,1899-12-30 13:11:00,Bank,0.1,m,Grab,1,1,CCAMP_Calc_Sums,,samplewater,CCAMP_SOP_Calculation_Summed_Analytes,"Nitrogen, Total, Total",mg/L,0.049,,0.014,0.1,DNQ,,NR,NR,,,CCAMP_Sum_=_ND_DNQ,none,WQ,CCAMP_Field_2009,RWQCB3,,Water_Grab,36.28659298,-121.843048,,,Not Recorded,,1/1/1950 0:00,,1/1/1950 0:00,7/15/2010 0:00,-88,-88.0,RWQCB3,RWQCB3,NR,,,,,,,,,,,,,,,,,1009696-03,"Nitrogen, Total",NAD83,Unknown data quality,BatchVerification:NR,0.05,DNQ result displayed as the reported value,,"Nitrogen, Total, Total",Inorganic,Nutrient,,samplewater,3
Surface Water Ambient Monitoring Program,SWAMP RWB3 CCAMP Coastal Confluences,CCAMP Coastal Confluences,Canada de la Gaviota at State Park entrance,315GAV,10/8/2001 0:00,1899-12-30 10:18:00,Not Recorded,0.1,m,Grab,1,1,CCAMP_Calc_Sums,,samplewater,CCAMP_SOP_Calculation_Summed_Analytes,"Nitrogen, Total, Total",mg/L,0.2,,0.1,0.2,=,,NR,NR,,,CCAMP_Sum_=_ND,none,WQ,CCAMP_Field_1997,RWQCB3,,Water_Grab,34.47356098,-120.228426,,,Not Recorded,,1/1/1950 0:00,,1/1/1950 0:00,1/1/1950 0:00,1,-88.0,RWQCB3,RWQCB3,NR,,,,,,,,,,,,,,,,,315GAV_2001_10_8,"Nitrogen, Total",NAD83,Unknown data quality,BatchVerification:NR,0.2,,,"Nitrogen, Total, Total",Inorganic,Nutrient,,samplewater,3
Surface Water Ambient Monitoring Program,SWAMP RWB3 CCAMP Coastal Confluences,CCAMP Coastal Confluences,Canada de la Gaviota at State Park entrance,315GAV,7/26/2005 0:00,1899-12-30 14:52:00,Not Recorded,0.1,m,Grab,1,1,CCAMP_Calc_Sums,,samplewater,CCAMP_SOP_Calculation_Summed_Analytes,"Nitrogen, Total, Total",mg/L,0.524,,0.11,0.22,=,,NR,NR,,,CCAMP_Sum_=_DNQ,none,WQ,CCAMP_Field_2002,RWQCB3,,Water_Grab,34.47356098,-120.228426,,,Not Recorded,,1/1/1950 0:00,,1/1/1950 0:00,7/27/2005 0:00,1,-88.0,RWQCB3,RWQCB3,NR,,,,,,,,,,,,,,,,,0507362-07,"Nitrogen, Total",NAD83,Unknown data quality,BatchVerification:NR,0.52,,,"Nitrogen, Total, Total",Inorganic,Nutrient,,samplewater,3
Surface Water Ambient Monitoring Program,SWAMP RWB3 CCAMP Coastal Confluences,CCAMP Coastal Confluences,Canada de la Gaviota at State Park entrance,315GAV,12/13/2005 0:00,1899-12-30 13:26:00,Not Recorded,0.1,m,Grab,1,1,CCAMP_Calc_Sums,,samplewater,CCAMP_SOP_Calculation_Summed_Analytes,"Nitrogen, Total, Total",mg/L,0.71,,0.1,0.2,=,,NR,NR,,,CCAMP_Sum_=_ND,none,WQ,CCAMP_Field_2002,RWQCB3,,Water_Grab,34.47356098,-120.228426,,,Not Recorded,,1/1/1950 0:00,,1/1/1950 0:00,12/14/2005 0:00,1,-88.0,RWQCB3,RWQCB3,NR,,,,,,,,,,,,,,,,,0512280-08,"Nitrogen, Total",NAD83,Unknown data quality,BatchVerification:NR,0.71,,,"Nitrogen, Total, Total",Inorganic,Nutrient,,samplewater,3
Surface Water Ambient Monitoring Program,SWAMP RWB3 CCAMP Coastal Confluences,CCAMP Coastal Confluences,Canada de la Gaviota at State Park entrance,315GAV,7/10/2006 0:00,1899-12-30 12:03:00,Not Recorded,0.1,m,Grab,1,1,CCAMP_Calc_Sums,,samplewater,CCAMP_SOP_Calculation_Summed_Analytes,"Nitrogen, Total, Total",mg/L,0.64,,0.1,0.2,=,,NR,NR,,,CCAMP_Sum_=_ND,none,WQ,CCAMP_Field_2006,RWQCB3,,Water_Grab,34.47356098,-120.228426,,,Not Recorded,,1/1/1950 0:00,,1/1/1950 0:00,7/11/2006 0:00,1,-88.0,RWQCB3,RWQCB3,NR,,,,,,,,,,,,,,,,,0606822-06,"Nitrogen, Total",NAD83,Unknown data quality,BatchVerification:NR,0.64,,,"Nitrogen, Total, Total",Inorganic,Nutrient,,samplewater,3
