Program,ParentProject,Project,StationName,StationCode,SampleDate,CollectionTime,LocationCode,CollectionDepth,UnitCollectionDepth,SampleTypeCode,CollectionReplicate,ResultsReplicate,LabBatch,LabSampleID,MatrixName,MethodName,Analyte,Unit,Result,Observation,MDL,RL,ResultQualCode,QACode,BatchVerification,ComplianceCode,SampleComments,CollectionComments,ResultsComments,BatchComments,EventCode,ProtocolCode,SampleAgency,GroupSamples,CollectionMethodName,TargetLatitude,TargetLongitude,CollectionDeviceDescription,CalibrationDate,PositionWaterColumn,PrepPreservationName,PrepPreservationDate,DigestExtractMethod,DigestExtractDate,AnalysisDate,DilutionFactor,ExpectedValue,LabAgency,SubmittingAgency,SubmissionCode,OccupationMethod,StartingBank,DistanceFromBank,UnitDistanceFromBank,StreamWidth,UnitStreamWidth,StationWaterDepth,UnitStationWaterDepth,HydroMod,HydroModLoc,LocationDetailWQComments,ChannelWidth,UpstreamLength,DownStreamLength,TotalReach,LocationDetailBAComments,SampleID,DW_AnalyteName,Datum,DataQuality,DataQualityIndicator,ResultDisplay,DisplayText,Censored,AnalyteDisplay,AnalyteGroup1,AnalyteGroup2,AnalyteGroup3,MatrixDisplay,Region
Surface Water Ambient Monitoring Program,SWAMP RWB5 Monitoring,RWB5S SJR Trends FY0506,San Joaquin River at Lander Avenue,541MER522,5/11/2006 0:00,1899-12-30 08:08:00,Bank,0.1,m,Grab,1,1,SFL_134447_W_TOC,600856,samplewater,EPA 415.1,"Total Organic Carbon, Total",mg/L,3.3,,-88,0.2,=,,VAC,Com,,,,,WQ,AGPRO_R5S_1996,RWQCB5S,,Water_Grab,37.29527778,-120.8502778,RWQCB5S Sampling pole w/adjustable head,,Subsurface,FieldAcidified,5/11/2006 8:08,,1/1/1950 0:00,5/15/2006 10:50,1,,SFL,RWQCB5S,A,,,,,,,,,,,,,,,,,VAW060511-22A,Total Organic Carbon,NAD83,Passed,,3.3,,,"Total Organic Carbon, Total",Inorganic,Conventional,,samplewater,5
Surface Water Ambient Monitoring Program,SWAMP RWB1 Monitoring,RWB1 Eel River Trend Monitoring  FYs 2009 2010,Eel River d/s Van Arsdale Reservoir,111ER7910,10/13/2009 0:00,1899-12-30 11:00:00,Bank,0.1,m,Grab,1,1,WPCL_5748_W_TOC,L-659-09-67,samplewater,EPA 415.1M,"Total Organic Carbon, Total",mg/L,2.94,,0.5,1,=,,VAC,Com,,,,,WQ,MPSL-DFW_Field_v1.0,MPSL-DFW,,Water_Grab,39.38675,-123.11613,Individual Collection by hand,,Subsurface,LabAcidified,10/14/2009 0:00,,1/1/1950 0:00,11/10/2009 0:00,1,,DFW-WPCL,DFW-WPCL,A,Walk In,LB,0.5,m,25,m,0.3,m,GradeCont,US,,,,,,,,Total Organic Carbon,WGS84,Passed,,2.94,,,"Total Organic Carbon, Total",Inorganic,Conventional,,samplewater,1
Surface Water Ambient Monitoring Program,SWAMP RWB5 Monitoring,RWB5S SJR Trends FY0102,Tuolumne River at Shiloh Fishing Access,535STC513,12/26/2001 0:00,1899-12-30 10:08:00,Not Recorded,0.1,m,Grab,1,1,RWQCB5_1_W_All,,samplewater,Not Recorded,"Total Organic Carbon, Total",mg/L,2.8,,-88,1,=,,VAC,Hist,,,A,Zinc Dissolved result greater than total; Total Nitrogen is calculated as (NH4+NO3+DON),WQ,AGPRO_R5S_1996,RWQCB5S,,Water_Grab,37.603056,-121.131667,Not Recorded,,,Not Recorded,1/1/1950 0:00,Not Recorded,1/1/1950 0:00,1/1/1950 0:00,1,,RWQCB5S,RWQCB5S,QN,,,,,,,,,,,,,,,,,MAG011226-41A,Total Organic Carbon,NAD83,Passed,,2.8,,,"Total Organic Carbon, Total",Inorganic,Conventional,,samplewater,5
Surface Water Ambient Monitoring Program,SWAMP RWB5 Monitoring,RWB5S SJR Trends FY0607,San Joaquin River at Lander Avenue,541MER522,10/5/2006 0:00,1899-12-30 08:06:00,Bank,0.1,m,Grab,1,1,SFL_139297_W_TOC,609912,samplewater,EPA 415.1,"Total Organic Carbon, Total",mg/L,3.8,,-88,0.2,=,,VAC,Com,,,,,WQ,AGPRO_R5S_1996,RWQCB5S,,Water_Grab,37.29527778,-120.8502778,RWQCB5S Sampling pole w/adjustable head,,Subsurface,FieldAcidified,10/5/2006 8:06,,1/1/1950 0:00,10/9/2006 11:00,1,,SFL,RWQCB5S,A,,,,,,,,,,,,,,,,,JLR061005-15A,Total Organic Carbon,NAD83,Passed,,3.8,,,"Total Organic Carbon, Total",Inorganic,Conventional,,samplewater,5
Surface Water Ambient Monitoring Program,SWAMP RWB1 Monitoring,RWB1 Eel River Trend Monitoring  FYs 2009 2010,Eel River d/s Van Arsdale Reservoir,111ER7910,7/20/2010 0:00,1899-12-30 13:00:00,Bank,0.1,m,Grab,1,1,WPCL_6580_W_TOC,L-406-10-73,samplewater,EPA 415.1M,"Total Organic Carbon, Total",mg/L,1.64,,0.5,1,=,,VAC,Com,,,,,WQ,MPSL-DFW_Field_v1.0,MPSL-DFW,,Water_Grab,39.38675,-123.11613,Individual Collection by hand,,Subsurface,FieldAcidified,7/20/2010 0:00,,1/1/1950 0:00,8/12/2010 0:00,1,,DFW-WPCL,DFW-WPCL,A,Walk In,RB,0.5,m,20,m,0.8,m,GradeCont,US,,,,,,,,Total Organic Carbon,WGS84,Passed,,1.64,,,"Total Organic Carbon, Total",Inorganic,Conventional,,samplewater,1
Surface Water Ambient Monitoring Program,SWAMP RWB1 Monitoring,RWB1 Eel River Trend Monitoring  FYs 2009 2010,Elder Creek at Eel River,111EC0137,11/30/2009 0:00,1899-12-30 13:30:00,Thalweg,0.1,m,Grab,1,1,WPCL_5753_W_TOC,L-735-09-74,samplewater,EPA 415.1M,"Total Organic Carbon, Total",mg/L,1.12,,0.5,1,=,,VAC,Com,,,,,WQ,MPSL-DFW_Field_v1.0,MPSL-DFW,,Water_Grab,39.72863,-123.64763,Individual Collection by hand,,Subsurface,LabAcidified,12/1/2009 0:00,,1/1/1950 0:00,12/15/2009 0:00,1,,DFW-WPCL,DFW-WPCL,A,Walk In,RB,1,m,4,m,0.2,m,Bridge,DS,,,,,,,,Total Organic Carbon,WGS84,Passed,,1.12,,,"Total Organic Carbon, Total",Inorganic,Conventional,,samplewater,1
Surface Water Ambient Monitoring Program,SWAMP RWB5 Monitoring,RWB5S SJR Trends FY0203,Del Puerto Creek at Vineyard Avenue,541STC516,5/29/2003 0:00,1899-12-30 12:36:00,Bank,0.1,m,Grab,1,1,TWL_70302687_W_TOC,NCH030529-27,samplewater,EPA 415.1,"Total Organic Carbon, Total",mg/L,7.3,,-88,0.2,=,,VAC,Com,,,,,WQ,AGPRO_R5S_1996,RWQCB5S,,Water_Grab,37.52138889,-121.1486111,RWQCB5S Sampling pole w/adjustable head,,subsurface,FieldAcidified,5/29/2003 0:00,,1/1/1950 0:00,6/4/2003 0:00,1,,TWL,RWQCB5S,A,Walk In,LB,-88,m,-88,m,-88,m,Not Recorded,,,,,,,,NCH030529-27,Total Organic Carbon,NAD83,Passed,,7.3,,,"Total Organic Carbon, Total",Inorganic,Conventional,,samplewater,5
Surface Water Ambient Monitoring Program,SWAMP RWB5 Monitoring,RWB5S SJR Trends FY0203,Duck Creek at Hwy 4 near S Kaiser Road,531SJC201,6/17/2003 0:00,1899-12-30 07:54:00,Bank,0.1,m,Grab,1,1,TWL_70303098_W_TOC,LDT030617-76,samplewater,EPA 415.1,"Total Organic Carbon, Total",mg/L,4.1,,-88,0.2,=,,VAC,Com,,,,,WQ,AGPRO_R5S_1996,RWQCB5S,,Water_Grab,37.94949,-121.18208,RWQCB5S Sampling pole w/adjustable head,,subsurface,FieldAcidified,6/17/2003 0:00,,1/1/1950 0:00,6/25/2003 0:00,1,,TWL,RWQCB5S,A,Walk In,RB,-88,m,-88,m,-88,m,Not Recorded,,,,,,,,LDT030617-76,Total Organic Carbon,NAD83,Passed,,4.1,,,"Total Organic Carbon, Total",Inorganic,Conventional,,samplewater,5
Surface Water Ambient Monitoring Program,SWAMP RWB5 Monitoring,RWB5S SJR Trends FY0506,San Joaquin River at Lander Avenue,541MER522,6/8/2006 0:00,1899-12-30 07:28:00,Bank,0.1,m,Grab,1,1,SFL_135299_W_TOC,602404,samplewater,EPA 415.1,"Total Organic Carbon, Total",mg/L,2.6,,-88,0.2,=,,VAC,Com,,,,,WQ,AGPRO_R5S_1996,RWQCB5S,,Water_Grab,37.29527778,-120.8502778,RWQCB5S Sampling pole w/adjustable head,,Subsurface,FieldAcidified,6/8/2006 7:28,,1/1/1950 0:00,6/26/2006 11:30,1,,SFL,RWQCB5S,A,,,,,,,,,,,,,,,,,JLR060608-15A,Total Organic Carbon,NAD83,Passed,,2.6,,,"Total Organic Carbon, Total",Inorganic,Conventional,,samplewater,5
Surface Water Ambient Monitoring Program,SWAMP RWB5 Monitoring,RWB5S SJR Trends FY0203,Grayson Road Drain at Grayson,541STC030,10/30/2002 0:00,1899-12-30 09:01:00,Not Recorded,0.1,m,Grab,1,1,RWQCB5_1_W_All,,samplewater,Not Recorded,"Total Organic Carbon, Total",mg/L,3.5,,-88,1,=,,VAC,Hist,,,A,Zinc Dissolved result greater than total; Total Nitrogen is calculated as (NH4+NO3+DON),WQ,AGPRO_R5S_1996,RWQCB5S,,Water_Grab,37.56194444,-121.1741667,Not Recorded,,,Not Recorded,1/1/1950 0:00,Not Recorded,1/1/1950 0:00,1/1/1950 0:00,1,,RWQCB5S,RWQCB5S,QN,,,,,,,,,,,,,,,,,CSD021030-16A,Total Organic Carbon,NAD83,Passed,,3.5,,,"Total Organic Carbon, Total",Inorganic,Conventional,,samplewater,5
Surface Water Ambient Monitoring Program,SWAMP RWB5 Monitoring,RWB5S SJR Trends FY0203,Grayson Road Drain at Grayson,541STC030,3/25/2003 0:00,1899-12-30 08:49:00,Bank,0.1,m,Grab,1,1,TWL_70301465_W_TOC,CSD030325-16,samplewater,EPA 415.1,"Total Organic Carbon, Total",mg/L,4,,-88,1,=,,VAC,Com,,,,,WQ,AGPRO_R5S_1996,RWQCB5S,,Water_Grab,37.56194444,-121.1741667,RWQCB5S Sampling pole w/adjustable head,,subsurface,FieldAcidified,3/25/2003 0:00,,1/1/1950 0:00,3/31/2003 0:00,1,,TWL,RWQCB5S,A,Walk In,,-88,m,-88,m,-88,m,Not Recorded,,,,,,,,CSD030325-16,Total Organic Carbon,NAD83,Passed,,4,,,"Total Organic Carbon, Total",Inorganic,Conventional,,samplewater,5
Surface Water Ambient Monitoring Program,SWAMP RWB5 Monitoring,RWB5S SJR Trends FY0203,Grayson Road Drain at Grayson,541STC030,6/26/2003 0:00,1899-12-30 12:26:00,Bank,0.1,m,Grab,1,1,TWL_70303244_W_TOC,JEC030626-19,samplewater,EPA 415.1,"Total Organic Carbon, Total",mg/L,4.1,,-88,0.2,=,,VAC,Com,,,,,WQ,AGPRO_R5S_1996,RWQCB5S,,Water_Grab,37.56194444,-121.1741667,RWQCB5S Sampling pole w/adjustable head,,subsurface,FieldAcidified,6/26/2003 0:00,,1/1/1950 0:00,7/8/2003 0:00,1,,TWL,RWQCB5S,A,Walk In,,-88,m,-88,m,-88,m,Not Recorded,,,,,,,,JEC030626-19,Total Organic Carbon,NAD83,Passed,,4.1,,,"Total Organic Carbon, Total",Inorganic,Conventional,,samplewater,5
Surface Water Ambient Monitoring Program,SWAMP RWB1 Monitoring,RWB1 Garcia River Bioassessment Project 2010,South Fork Garcia River below Fleming Creek,113GAR118,7/26/2010 0:00,1899-12-30 12:50:00,X,0.1,m,Grab,1,1,WPCL_6521_W_TOC,L-428-10-08,samplewater,EPA 415.1M,"Total Organic Carbon, Total",mg/L,0.95,,0.5,1,DNQ,,VAC,Com,EMAP Phab not reported in dbase,,,,BA,SWAMP_07_EMAP_01_WS,RWQCB1,,Water_Grab,38.84264,-123.54917,Individual Collection by hand,,Subsurface,FieldAcidified,7/26/2010 0:00,,1/1/1950 0:00,8/2/2010 0:00,1,,DFW-WPCL,DFW-WPCL,A,,,,,,,,,,,,,,,,,,Total Organic Carbon,WGS84,Some review needed,ResultQualCode:DNQ,0.95,DNQ result displayed as the reported value,,"Total Organic Carbon, Total",Inorganic,Conventional,,samplewater,1
Surface Water Ambient Monitoring Program,SWAMP RWB5 Monitoring,RWB5S SJR Trends FY0203,Littlejohns Creek @ Austin Road,531SJC213,6/17/2003 0:00,1899-12-30 08:14:00,Bank,0.1,m,Grab,1,1,TWL_70303098_W_TOC,LDT030617-75,samplewater,EPA 415.1,"Total Organic Carbon, Total",mg/L,17,,-88,0.2,=,,VAC,Com,,,,,WQ,AGPRO_R5S_1996,RWQCB5S,,Water_Grab,37.88583,-121.18278,RWQCB5S Sampling pole w/adjustable head,,subsurface,FieldAcidified,6/17/2003 0:00,,1/1/1950 0:00,6/25/2003 0:00,1,,TWL,RWQCB5S,A,Walk In,RB,-88,m,-88,m,-88,m,Not Recorded,,,,,,,,LDT030617-75,Total Organic Carbon,NAD83,Passed,,17,,,"Total Organic Carbon, Total",Inorganic,Conventional,,samplewater,5
Surface Water Ambient Monitoring Program,SWAMP RWB5 Monitoring,RWB5S SJR Trends FY0203,Littlejohns Creek @ Austin Road,531SJC213,6/30/2003 0:00,1899-12-30 07:33:00,Bank,0.1,m,Grab,1,1,TWL_70303303_W_TOC,CLG030630-61,samplewater,EPA 415.1,"Total Organic Carbon, Total",mg/L,6.6,,-88,0.2,=,,VAC,Com,,,,,WQ,AGPRO_R5S_1996,RWQCB5S,,Water_Grab,37.88583,-121.18278,RWQCB5S Sampling pole w/adjustable head,,subsurface,FieldAcidified,6/30/2003 0:00,,1/1/1950 0:00,7/10/2003 0:00,1,,TWL,RWQCB5S,A,Walk In,RB,-88,m,-88,m,-88,m,Not Recorded,,,,,,,,CLG030630-61,Total Organic Carbon,NAD83,Passed,,6.6,,,"Total Organic Carbon, Total",Inorganic,Conventional,,samplewater,5
Surface Water Ambient Monitoring Program,SWAMP RWB1 Monitoring,RWB1 Trend Monitoring 2012,Freshwater Creek at Freshwater Park,110FR4642,6/5/2012 0:00,1899-12-30 17:15:00,Midchannel,0.1,m,Grab,1,1,WPCL_9108_W_TOC,L-247-12-34,samplewater,EPA 415.1M,"Total Organic Carbon, Total",mg/L,10.5,,0.5,1,=,,VAC,Com,,,,,WQ,MPSL-DFW_Field_v1.0,RWQCB1,,Water_Grab,40.75735,-124.04958,Individual Collection by hand,,Subsurface,FieldAcidified,6/5/2012 0:00,,1/1/1950 0:00,6/20/2012 0:00,1,,DFW-WPCL,DFW-WPCL,A,Walk In,LB,1,m,8,m,0.25,m,Bridge,US,,,,,,,,Total Organic Carbon,WGS84,Passed,,10.5,,,"Total Organic Carbon, Total",Inorganic,Conventional,,samplewater,1
Surface Water Ambient Monitoring Program,SWAMP RWB5 Monitoring,RWB5S SJR Trends FY0203,Lone Tree Creek at Austin Road,531SJC503,4/2/2003 0:00,1899-12-30 13:20:00,Bank,0.1,m,Grab,1,1,TWL_70301647_W_TOC,LDT030402-87,samplewater,EPA 415.1,"Total Organic Carbon, Total",mg/L,4.2,,-88,1,=,,VAC,Com,,,,,WQ,AGPRO_R5S_1996,RWQCB5S,,Water_Grab,37.85555556,-121.185,RWQCB5S Sampling pole w/adjustable head,,subsurface,FieldAcidified,4/2/2003 0:00,,1/1/1950 0:00,4/8/2003 0:00,1,,TWL,RWQCB5S,A,Walk In,LB,-88,m,-88,m,-88,m,Not Recorded,,,,,,,,LDT030402-87,Total Organic Carbon,NAD83,Passed,,4.2,,,"Total Organic Carbon, Total",Inorganic,Conventional,,samplewater,5
Surface Water Ambient Monitoring Program,SWAMP RWB1 Monitoring,RWB1 Garcia River Bioassessment Project 2012,Lower Fleming Creek,113GAR038,9/10/2012 0:00,1899-12-30 13:00:00,X,0.1,m,Grab,1,1,WPCL_9592_W_TOC,L-561-12-05,samplewater,EPA 415.1M,"Total Organic Carbon, Total",mg/L,,,0.5,1,ND,,VAC,Com,did not take GPS reading,,,,BA,SWAMP_07_EMAP_01_WS,RWQCB1,,Water_Grab,38.83908,-123.53457,Individual Collection by hand,,Subsurface,FieldAcidified,9/10/2012 0:00,,1/1/1950 0:00,9/25/2012 0:00,1,,DFW-WPCL,DFW-WPCL,A,,,,,,,,,,,,,,,,,,Total Organic Carbon,WGS84,Passed,,0.25,ND result displayed as 1/2 the MDL,TRUE,"Total Organic Carbon, Total",Inorganic,Conventional,,samplewater,1
Surface Water Ambient Monitoring Program,SWAMP RWB5 Monitoring,RWB5S SJR Trends FY0203,Merced River @ Bagby Recreation Area Campgrounds,537MAR203,4/15/2003 0:00,1899-12-30 10:08:00,Bank,0.1,m,Grab,1,1,TWL_70301847_W_TOC,ARP030415-69,samplewater,EPA 415.1,"Total Organic Carbon, Total",mg/L,2.8,,-88,1,=,,VAC,Com,,,,,WQ,AGPRO_R5S_1996,RWQCB5S,,Water_Grab,37.61194,-120.135,RWQCB5S Sampling pole w/adjustable head,,subsurface,FieldAcidified,4/15/2003 0:00,,1/1/1950 0:00,4/16/2003 0:00,1,,TWL,RWQCB5S,A,Walk In,LB,-88,m,-88,m,-88,m,Not Recorded,,,,,,,,ARP030415-69,Total Organic Carbon,NAD83,Passed,,2.8,,,"Total Organic Carbon, Total",Inorganic,Conventional,,samplewater,5
Surface Water Ambient Monitoring Program,SWAMP RWB5 Monitoring,RWB5S SJR Trends FY0203,Merced River @ Hwy 99,535MER202,5/6/2003 0:00,1899-12-30 10:57:00,Bank,0.1,m,Grab,1,1,TWL_70302311_W_TOC,CLG030506-60,samplewater,EPA 415.1,"Total Organic Carbon, Total",mg/L,2.9,,-88,0.2,=,,VAC,Com,,,,,WQ,AGPRO_R5S_1996,RWQCB5S,,Water_Grab,37.4,-120.7494444,RWQCB5S Sampling pole w/adjustable head,,subsurface,FieldAcidified,5/6/2003 0:00,,1/1/1950 0:00,5/13/2003 0:00,1,,TWL,RWQCB5S,A,Walk In,RB,-88,m,-88,m,-88,m,Not Recorded,,,,,,,,CLG030506-60,Total Organic Carbon,NAD83,Passed,,2.9,,,"Total Organic Carbon, Total",Inorganic,Conventional,,samplewater,5
Surface Water Ambient Monitoring Program,SWAMP RWB5 Monitoring,RWB5S SJR Trends FY0203,Merced River @ Merced Falls Gauging St.,535MER209,6/18/2003 0:00,1899-12-30 09:35:00,Bank,0.1,m,Grab,1,1,TWL_70303091_W_TOC,KLB030618-61,samplewater,EPA 415.1,"Total Organic Carbon, Total",mg/L,1.7,,-88,0.2,=,,VAC,QualH,,,,MS/MSD and LCS %R outside criteria,WQ,AGPRO_R5S_1996,RWQCB5S,,Water_Grab,37.51777778,-120.3761111,RWQCB5S Sampling pole w/adjustable head,,subsurface,FieldAcidified,6/18/2003 0:00,,1/1/1950 0:00,6/23/2003 0:00,1,,TWL,RWQCB5S,A,Walk In,RB,-88,m,-88,m,-88,m,Not Recorded,,,,,,,,KLB030618-61,Total Organic Carbon,NAD83,Passed,,1.7,,,"Total Organic Carbon, Total",Inorganic,Conventional,,samplewater,5
Surface Water Ambient Monitoring Program,SWAMP RWB5 Monitoring,RWB5S SJR Trends FY0203,MID Lateral 4 @ Paradise Rd.,535STC204,5/6/2003 0:00,1899-12-30 12:19:00,Bank,0.1,m,Grab,1,1,TWL_70302311_W_TOC,CLG030506-75,samplewater,EPA 415.1,"Total Organic Carbon, Total",mg/L,3.6,,-88,0.2,=,,VAC,Com,,,,,WQ,AGPRO_R5S_1996,RWQCB5S,,Water_Grab,37.63333333,-121.1638889,RWQCB5S Sampling pole w/adjustable head,,subsurface,FieldAcidified,5/6/2003 0:00,,1/1/1950 0:00,5/13/2003 0:00,1,,TWL,RWQCB5S,A,Other,RB,-88,m,-88,m,-88,m,Not Recorded,,,,,,,,CLG030506-75,Total Organic Carbon,NAD83,Passed,,3.6,,,"Total Organic Carbon, Total",Inorganic,Conventional,,samplewater,5
Surface Water Ambient Monitoring Program,SWAMP RWB1 Monitoring,RWB1 Garcia River Bioassessment Project 2016,Blue Waterhole Creek above Garcia River,113GAR112,6/21/2016 0:00,1899-12-30 11:30:00,X,0.1,M,Grab,1,1,WPCL_13993_W_TOC,L-354-16-19    ,samplewater,EPA 415.1M,"Total Organic Carbon, Total",mg/L,0.7,,0.24,1,DNQ,,VAC,Com,,,,,BA,SWAMP_07_EMAP_01_WS,RWQCB1,,Water_Grab,38.924883,-123.490693,Individual Collection by hand,,Subsurface,FieldAcidified,6/21/2016 0:00,,1/1/1950 0:00,7/6/2016 0:00,1,,DFW-WPCL,DFW-WPCL,A,,,,,,,,,,,,,,,,,,Total Organic Carbon,WGS84,Some review needed,ResultQualCode:DNQ,0.7,DNQ result displayed as the reported value,,"Total Organic Carbon, Total",Inorganic,Conventional,,samplewater,1
Surface Water Ambient Monitoring Program,SWAMP RWB5 Monitoring,RWB5S SJR Trends FY0506,San Joaquin River at Lander Avenue,541MER522,6/29/2006 0:00,1899-12-30 07:49:00,Bank,0.1,m,Grab,1,1,SFL_135929_W_TOC,603554,samplewater,EPA 415.1,"Total Organic Carbon, Total",mg/L,2.3,,-88,0.2,=,,VAC,Com,,,,,WQ,AGPRO_R5S_1996,RWQCB5S,,Water_Grab,37.29527778,-120.8502778,RWQCB5S Sampling pole w/adjustable head,,Subsurface,FieldAcidified,6/29/2006 7:49,,1/1/1950 0:00,7/5/2006 14:30,1,,SFL,RWQCB5S,A,,,,,,,,,,,,,,,,,LX060629-21A,Total Organic Carbon,NAD83,Passed,,2.3,,,"Total Organic Carbon, Total",Inorganic,Conventional,,samplewater,5
Surface Water Ambient Monitoring Program,SWAMP RWB5 Monitoring,RWB5S SJR Trends FY0203,MID Main Drain Inlet @ Shoemake Rd,535STC211,4/16/2003 0:00,1899-12-30 12:07:00,Bank,0.1,m,Grab,1,1,TWL_70301881_W_TOC,MST030416-77,samplewater,EPA 415.1,"Total Organic Carbon, Total",mg/L,4.8,,-88,1,=,,VAC,Com,,,,,WQ,AGPRO_R5S_1996,RWQCB5S,,Water_Grab,37.66638889,-121.1772222,RWQCB5S Sampling pole w/adjustable head,,subsurface,FieldAcidified,4/16/2003 0:00,,1/1/1950 0:00,4/17/2003 0:00,1,,TWL,RWQCB5S,A,Walk In,RB,-88,m,-88,m,-88,m,Not Recorded,,,,,,,,MST030416-77,Total Organic Carbon,NAD83,Passed,,4.8,,,"Total Organic Carbon, Total",Inorganic,Conventional,,samplewater,5
Surface Water Ambient Monitoring Program,SWAMP RWB1 Monitoring,RWB1 Garcia River Bioassessment Project 2017,Garcia River at SF Garcia River,113GAR046,8/1/2017 0:00,1899-12-30 12:30:00,X,0.1,m,Grab,1,1,DeltaEnv_17H0117_W_TOC,1708022-01,samplewater,EPA 415.3,"Total Organic Carbon, Total",mg/L,0.82,,0.015,0.1,=,,VAC,Com,,,,000NONPJ native not reported,BA,SWAMP_07_EMAP_01_WS,RWQCB1,,Water_Grab,38.85578,-123.56359,Individual Collection by hand,,Subsurface,FieldAcidified,8/1/2017 0:00,,1/1/1950 0:00,8/8/2017 0:00,1,,DeltaEnv,DFW-WPCL,"A,MD",,,,,,,,,,,,,,,,,113GAR046,Total Organic Carbon,WGS84,Passed,,0.82,,,"Total Organic Carbon, Total",Inorganic,Conventional,,samplewater,1
Surface Water Ambient Monitoring Program,SWAMP RWB1 Monitoring,RWB1 Garcia River Bioassessment Project 2017,South Fork Garcia River above Garcia River,113GAR110,8/1/2017 0:00,1899-12-30 14:30:00,X,0.1,m,Grab,1,1,DeltaEnv_17H0117_W_TOC,1708022-02,samplewater,EPA 415.3,"Total Organic Carbon, Total",mg/L,0.631,,0.015,0.1,=,,VAC,Com,,,,000NONPJ native not reported,BA,SWAMP_07_EMAP_01_WS,RWQCB1,,Water_Grab,38.8553,-123.56022,Individual Collection by hand,,Subsurface,FieldAcidified,8/1/2017 0:00,,1/1/1950 0:00,8/8/2017 0:00,1,,DeltaEnv,DFW-WPCL,"A,MD",,,,,,,,,,,,,,,,,113GAR110,Total Organic Carbon,WGS84,Passed,,0.63,,,"Total Organic Carbon, Total",Inorganic,Conventional,,samplewater,1
Surface Water Ambient Monitoring Program,SWAMP RWB1 Monitoring,RWB1 Garcia River Bioassessment Project 2018,South Fork Garcia River above Garcia River,113GAR110,7/9/2018 0:00,1899-12-30 13:30:00,X,0.1,M,Grab,1,1,deltaEnv_18G0086_W_TOC,1807031-01,samplewater,EPA 415.3,"Total Organic Carbon, Total",mg/L,0.75,,0.015,0.1,=,,VAC,Com,"mature streamside alders,diverse veg species;densiometer readings ~13-17;advanced second growth conifers;ferns, berries, nettles;large wood causing pools,multiple generations from restoration;cadis flies,coho+steelhead,yellowlegged frogs,sharptailed snake",,,,BA,SWAMP_07_EMAP_01_WS,RWQCB1,,Water_Grab,38.8553,-123.56022,Individual Collection by hand,,Subsurface,FieldAcidified,7/9/2018 0:00,,1/1/1950 0:00,7/13/2018 8:16,1,,DeltaEnv,DeltaEnv,A,,,,,,,,,,,,,,,,,113GAR110,Total Organic Carbon,WGS84,Passed,,0.75,,,"Total Organic Carbon, Total",Inorganic,Conventional,,samplewater,1
Surface Water Ambient Monitoring Program,SWAMP RWB5 Monitoring,RWB5S SJR Trends FY0203,Mokelumne River at New Hope Road,544SAC002,10/29/2002 0:00,1899-12-30 08:13:00,Not Recorded,0.1,m,Grab,1,1,RWQCB5_1_W_All,,samplewater,Not Recorded,"Total Organic Carbon, Total",mg/L,1.2,,-88,1,=,,VAC,Hist,,,A,Zinc Dissolved result greater than total; Total Nitrogen is calculated as (NH4+NO3+DON),WQ,AGPRO_R5S_1996,RWQCB5S,,Water_Grab,38.23611,-121.41889,Not Recorded,,,Not Recorded,1/1/1950 0:00,Not Recorded,1/1/1950 0:00,1/1/1950 0:00,1,,RWQCB5S,RWQCB5S,QN,,,,,,,,,,,,,,,,,JEC021029-02A,Total Organic Carbon,NAD83,Passed,,1.2,,,"Total Organic Carbon, Total",Inorganic,Conventional,,samplewater,5
Surface Water Ambient Monitoring Program,SWAMP RWB5 Monitoring,RWB5S SJR Trends FY0203,Mokelumne River at New Hope Road,544SAC002,3/25/2003 0:00,1899-12-30 07:43:00,Bank,0.1,m,Grab,1,1,TWL_70301461_W_TOC,JEC030325-03,samplewater,EPA 415.1,"Total Organic Carbon, Total",mg/L,1.5,,-88,1,=,,VAC,Com,,,,,WQ,AGPRO_R5S_1996,RWQCB5S,,Water_Grab,38.23611,-121.41889,RWQCB5S Sampling pole w/adjustable head,,subsurface,FieldAcidified,3/25/2003 0:00,,1/1/1950 0:00,3/28/2003 0:00,1,,TWL,RWQCB5S,A,Walk In,LB,-88,m,-88,m,-88,m,Not Recorded,,,,,,,,JEC030325-03,Total Organic Carbon,NAD83,Passed,,1.5,,,"Total Organic Carbon, Total",Inorganic,Conventional,,samplewater,5
Surface Water Ambient Monitoring Program,SWAMP RWB5 Monitoring,RWB5S SJR Trends FY0203,Mud Slough downstream of San Luis Drain,541MER542,11/21/2002 0:00,1899-12-30 12:27:00,Not Recorded,0.1,m,Grab,1,1,RWQCB5_1_W_All,,samplewater,Not Recorded,"Total Organic Carbon, Total",mg/L,11,,-88,1,=,,VAC,Hist,,,A,Zinc Dissolved result greater than total; Total Nitrogen is calculated as (NH4+NO3+DON),WQ,AGPRO_R5S_1996,RWQCB5S,,Water_Grab,37.26388,-120.90611,Not Recorded,,,Not Recorded,1/1/1950 0:00,Not Recorded,1/1/1950 0:00,1/1/1950 0:00,1,,RWQCB5S,RWQCB5S,QN,,,,,,,,,,,,,,,,,JEC021121-20A,Total Organic Carbon,NAD83,Passed,,11,,,"Total Organic Carbon, Total",Inorganic,Conventional,,samplewater,5
